poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
FEIS TH 77/I-494-8671,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8672,", , , TH 77South of Old Shakopee Rd.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77South of Old Shakopee Rd.NB"
FEIS TH 77/I-494-8673,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8674,", , , TH 77North of Old Shakopee Rd.South of Killebrew Dr.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77North of Old Shakopee Rd.South of Killebrew Dr.NB"
FEIS TH 77/I-494-8675,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8676,", , , TH 77North of Killebrew Dr.South of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77North of Killebrew Dr.South of I-494NB"
FEIS TH 77/I-494-8677,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8678,", , , TH 77Norh of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77Norh of I-494NB"
FEIS TH 77/I-494-8679,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8680,", , , I-494West of 12th Ave. S.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494West of 12th Ave. S.EB"
FEIS TH 77/I-494-8681,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8682,", , , I-494East of 12th Ave. S.West of TH 77EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 12th Ave. S.West of TH 77EB"
FEIS TH 77/I-494-8683,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8684,", , , I-494East of TH 77West of 24th Ave. S.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of TH 77West of 24th Ave. S.EB"
FEIS TH 77/I-494-8685,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8686,", , , I-494East of 24th Ave. S.West of Old Shakopee Rd.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 24th Ave. S.West of Old Shakopee Rd.EB"
FEIS TH 77/I-494-8687,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8688,", , , I-494East of 34th Ave. SEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 34th Ave. SEB"
FEIS TH 77/I-494-8689,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8690,", , , TH 77South of Old Shakopee Rd.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77South of Old Shakopee Rd.NB"
FEIS TH 77/I-494-8691,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8692,", , , TH 77North of Old Shakopee Rd.South of Killebrew Dr.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77North of Old Shakopee Rd.South of Killebrew Dr.NB"
FEIS TH 77/I-494-8693,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8694,", , , TH 77North of Killebrew Dr.South of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77North of Killebrew Dr.South of I-494NB"
FEIS TH 77/I-494-8695,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8696,", , , TH 77Norh of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77Norh of I-494NB"
FEIS TH 77/I-494-8697,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8698,", , , I-494West of 12th Ave. S.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494West of 12th Ave. S.EB"
FEIS TH 77/I-494-8699,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8700,", , , I-494East of 12th Ave. S.West of TH 77EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 12th Ave. S.West of TH 77EB"
FEIS TH 77/I-494-8701,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8702,", , , I-494East of TH 77West of 24th Ave. S.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of TH 77West of 24th Ave. S.EB"
FEIS TH 77/I-494-8703,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8704,", , , I-494East of 24th Ave. S.West of Old Shakopee Rd.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 24th Ave. S.West of Old Shakopee Rd.EB"
FEIS TH 77/I-494-8705,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8706,", , , I-494East of 34th Ave. SEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 34th Ave. SEB"
FEIS TH 77/I-494-8707,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
